"customer_id","store_id","customer_first_n","customer_last_n","email","customer_phone","deposit","active","create_date","last_update"
"561","2","IAN","STILL","IAN.STILL@sakilacustomer.org","239357986667","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"562","1","WALLACE","SLONE","WALLACE.SLONE@sakilacustomer.org","946114054231","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"563","2","KEN","PREWITT","KEN.PREWITT@sakilacustomer.org","997453607116","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"564","2","BOB","PFEIFFER","BOB.PFEIFFER@sakilacustomer.org","203202500108","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"565","2","JAIME","NETTLES","JAIME.NETTLES@sakilacustomer.org","863080561151","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"566","1","CASEY","MENA","CASEY.MENA@sakilacustomer.org","525518075499","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"567","2","ALFREDO","MCADAMS","ALFREDO.MCADAMS@sakilacustomer.org","324346485054","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"568","2","ALBERTO","HENNING","ALBERTO.HENNING@sakilacustomer.org","618156722572","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"569","2","DAVE","GARDINER","DAVE.GARDINER@sakilacustomer.org","128499386727","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"570","2","IVAN","CROMWELL","IVAN.CROMWELL@sakilacustomer.org","203804046132","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"571","2","JOHNNIE","CHISHOLM","JOHNNIE.CHISHOLM@sakilacustomer.org","770864062795","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"572","1","SIDNEY","BURLESON","SIDNEY.BURLESON@sakilacustomer.org","867287719310","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"573","1","BYRON","BOX","BYRON.BOX@sakilacustomer.org","844018348565","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"574","2","JULIAN","VEST","JULIAN.VEST@sakilacustomer.org","315528269898","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"575","2","ISAAC","OGLESBY","ISAAC.OGLESBY@sakilacustomer.org","14465669789","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"576","2","MORRIS","MCCARTER","MORRIS.MCCARTER@sakilacustomer.org","278669994384","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"577","2","CLIFTON","MALCOLM","CLIFTON.MALCOLM@sakilacustomer.org","29341849811","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"578","2","WILLARD","LUMPKIN","WILLARD.LUMPKIN@sakilacustomer.org","377633994405","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"579","2","DARYL","LARUE","DARYL.LARUE@sakilacustomer.org","954786054144","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"580","1","ROSS","GREY","ROSS.GREY@sakilacustomer.org","165164761435","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"581","1","VIRGIL","WOFFORD","VIRGIL.WOFFORD@sakilacustomer.org","294449058179","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"582","2","ANDY","VANHORN","ANDY.VANHORN@sakilacustomer.org","995527378381","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"583","1","MARSHALL","THORN","MARSHALL.THORN@sakilacustomer.org","285710089439","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"584","2","SALVADOR","TEEL","SALVADOR.TEEL@sakilacustomer.org","170115379190","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"585","1","PERRY","SWAFFORD","PERRY.SWAFFORD@sakilacustomer.org","914466027044","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"586","1","KIRK","STCLAIR","KIRK.STCLAIR@sakilacustomer.org","182178609211","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"587","1","SERGIO","STANFIELD","SERGIO.STANFIELD@sakilacustomer.org","387448063440","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"588","1","MARION","OCAMPO","MARION.OCAMPO@sakilacustomer.org","338758048786","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"589","1","TRACY","HERRMANN","TRACY.HERRMANN@sakilacustomer.org","154124128457","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"590","2","SETH","HANNON","SETH.HANNON@sakilacustomer.org","864392582257","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"591","1","KENT","ARSENAULT","KENT.ARSENAULT@sakilacustomer.org","410877354933","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"592","1","TERRANCE","ROUSH","TERRANCE.ROUSH@sakilacustomer.org","437829801725","0","0","2006-02-14 22:04:37","2006-02-15 04:57:20"
"593","2","RENE","MCALISTER","RENE.MCALISTER@sakilacustomer.org","137809746111","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"594","1","EDUARDO","HIATT","EDUARDO.HIATT@sakilacustomer.org","640843562301","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"595","1","TERRENCE","GUNDERSON","TERRENCE.GUNDERSON@sakilacustomer.org","935952366111","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"596","1","ENRIQUE","FORSYTHE","ENRIQUE.FORSYTHE@sakilacustomer.org","199514580428","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"597","1","FREDDIE","DUGGAN","FREDDIE.DUGGAN@sakilacustomer.org","644021380889","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"598","1","WADE","DELVALLE","WADE.DELVALLE@sakilacustomer.org","145308717464","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
"599","2","AUSTIN","CINTRON","AUSTIN.CINTRON@sakilacustomer.org","288241215394","0","1","2006-02-14 22:04:37","2006-02-15 04:57:20"
