customer_id,store_id,first_name,last_name,email,address_id,phone,deposit,active,create_date,last_update
578,2,WILLARD,LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,584,3.78E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
579,2,DARYL,LARUE,DARYL.LARUE@sakilacustomer.org,585,9.55E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
580,1,ROSS,GREY,ROSS.GREY@sakilacustomer.org,586,1.65E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
581,1,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,587,2.94E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
582,2,ANDY,VANHORN,ANDY.VANHORN@sakilacustomer.org,588,9.96E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
583,1,MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,589,2.86E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
584,2,SALVADOR,TEEL,SALVADOR.TEEL@sakilacustomer.org,590,1.70E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
585,1,PERRY,SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,591,9.14E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
586,1,KIRK,STCLAIR,KIRK.STCLAIR@sakilacustomer.org,592,1.82E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
587,1,SERGIO,STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,593,3.87E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
588,1,MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,594,3.39E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
589,1,TRACY,HERRMANN,TRACY.HERRMANN@sakilacustomer.org,595,1.54E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
590,2,SETH,HANNON,SETH.HANNON@sakilacustomer.org,596,8.64E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
591,1,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,597,4.11E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
592,1,TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,598,4.38E+11,0,0,14/02/2006 22:04,15/02/2006 04:57
593,2,RENE,MCALISTER,RENE.MCALISTER@sakilacustomer.org,599,1.38E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
594,1,EDUARDO,HIATT,EDUARDO.HIATT@sakilacustomer.org,600,6.41E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
595,1,TERRENCE,GUNDERSON,TERRENCE.GUNDERSON@sakilacustomer.org,601,9.36E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
596,1,ENRIQUE,FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,602,2.00E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
597,1,FREDDIE,DUGGAN,FREDDIE.DUGGAN@sakilacustomer.org,603,6.44E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
598,1,WADE,DELVALLE,WADE.DELVALLE@sakilacustomer.org,604,1.45E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
599,2,AUSTIN,CINTRON,AUSTIN.CINTRON@sakilacustomer.org,605,2.88E+11,0,1,14/02/2006 22:04,15/02/2006 04:57
